stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
58275,58275,de Pierrefonds / Westpark,45.503395,-73.829447,http://m.stm.info/fr/horaires/arrets/58275/bus,0,,1
58276,58276,de Pierrefonds / Saint-Barnabas,45.504276,-73.826376,http://m.stm.info/fr/horaires/arrets/58276/bus,0,,1
58278,58278,Gouin / Dollard,45.506142,-73.792323,http://m.stm.info/fr/horaires/arrets/58278/bus,0,,1
58279,58279,Gouin / Deslauriers,45.505405,-73.788759,http://m.stm.info/fr/horaires/arrets/58279/bus,0,,1
58280,58280,Gouin / Robitaille,45.504015,-73.781926,http://m.stm.info/fr/horaires/arrets/58280/bus,0,,1
58281,58281,Gouin / Hortie,45.506383,-73.773989,http://m.stm.info/fr/horaires/arrets/58281/bus,0,,1
58282,58282,Gouin / Wilfrid,45.507555,-73.769312,http://m.stm.info/fr/horaires/arrets/58282/bus,0,,1
58283,58283,Gouin / Autoroute 13,45.507455,-73.762478,http://m.stm.info/fr/horaires/arrets/58283/bus,0,,1
58284,58284,Riverdale / Riviera,45.513174,-73.827325,http://m.stm.info/fr/horaires/arrets/58284/bus,0,,2
58285,58285,Gouin / de Baubigny,45.464779,-73.892150,http://m.stm.info/fr/horaires/arrets/58285/bus,0,,2
58286,58286,Usine de filtration de Pierrefonds,45.465024,-73.891805,http://m.stm.info/fr/horaires/arrets/58286/bus,0,,1
58287,58287,Gouin / No 9409,45.507600,-73.762269,http://m.stm.info/fr/horaires/arrets/58287/bus,0,,1
58288,58288,des Sources / Gouin,45.509368,-73.822078,http://m.stm.info/fr/horaires/arrets/58288/bus,0,,1
58289,58289,René-Émard / Anselme-Lavigne,45.489435,-73.846483,http://m.stm.info/fr/horaires/arrets/58289/bus,0,,1
58290,58290,de Pierrefonds / Harry-Worth,45.489198,-73.855344,http://m.stm.info/fr/horaires/arrets/58290/bus,0,,1
58291,58291,de Pierrefonds / Harry-Worth,45.489502,-73.855390,http://m.stm.info/fr/horaires/arrets/58291/bus,0,,1
58292,58292,Gouin / No 19688,45.461265,-73.915559,http://m.stm.info/fr/horaires/arrets/58292/bus,0,,2
58293,58293,Riviera / No 5200,45.514709,-73.828567,http://m.stm.info/fr/horaires/arrets/58293/bus,0,,1
58294,58294,Riviera / No 5200,45.514772,-73.828776,http://m.stm.info/fr/horaires/arrets/58294/bus,0,,2
58295,58295,Riviera / Riverdale,45.513299,-73.827659,http://m.stm.info/fr/horaires/arrets/58295/bus,0,,1
58296,58296,du Château-Pierrefonds / Oka,45.463085,-73.895373,http://m.stm.info/fr/horaires/arrets/58296/bus,0,,1
58297,58297,du Château-Pierrefonds / Oka,45.463274,-73.895313,http://m.stm.info/fr/horaires/arrets/58297/bus,0,,1
58298,58298,du Château-Pierrefonds / Oka,45.462915,-73.895293,http://m.stm.info/fr/horaires/arrets/58298/bus,0,,1
58299,58299,de Pierrefonds / No 15729,45.479314,-73.866522,http://m.stm.info/fr/horaires/arrets/58299/bus,0,,1
58300,58300,Jacques-Bizard / Highland,45.477130,-73.859211,http://m.stm.info/fr/horaires/arrets/58300/bus,0,,1
58301,58301,de Pierrefonds / No 11950,45.504913,-73.824155,http://m.stm.info/fr/horaires/arrets/58301/bus,0,,1
58302,58302,de Pierrefonds / No 11950,45.505057,-73.824310,http://m.stm.info/fr/horaires/arrets/58302/bus,0,,1
58303,58303,de Pierrefonds / No 11700,45.505633,-73.822085,http://m.stm.info/fr/horaires/arrets/58303/bus,0,,1
58304,58304,de Pierrefonds / No 11700,45.506137,-73.821447,http://m.stm.info/fr/horaires/arrets/58304/bus,0,,1
58305,58305,Gouin / No 19688,45.461377,-73.915620,http://m.stm.info/fr/horaires/arrets/58305/bus,0,,2
58306,58306,Gouin / Pilon,45.461769,-73.918414,http://m.stm.info/fr/horaires/arrets/58306/bus,0,,1
58307,58307,Anselme-Lavigne / No 14103,45.488828,-73.846899,http://m.stm.info/fr/horaires/arrets/58307/bus,0,,2
58308,58308,de Pierrefonds / No 15760,45.478728,-73.867052,http://m.stm.info/fr/horaires/arrets/58308/bus,0,,1
58309,58309,René-Émard / No 4600,45.491219,-73.848270,http://m.stm.info/fr/horaires/arrets/58309/bus,0,,1
58310,58310,René-Émard / No 4600,45.490826,-73.847729,http://m.stm.info/fr/horaires/arrets/58310/bus,0,,1
58311,58311,Gouin / Lauzon,45.452159,-73.936067,http://m.stm.info/fr/horaires/arrets/58311/bus,0,,2
58312,58312,Gouin / Lauzon,45.451999,-73.936121,http://m.stm.info/fr/horaires/arrets/58312/bus,0,,2
58313,58313,Gouin / Rose-Marie,45.455336,-73.934805,http://m.stm.info/fr/horaires/arrets/58313/bus,0,,2
58314,58314,Gouin / Rose-Marie,45.455471,-73.934644,http://m.stm.info/fr/horaires/arrets/58314/bus,0,,2
58315,58315,Gouin / No 20752,45.457266,-73.929837,http://m.stm.info/fr/horaires/arrets/58315/bus,0,,2
58316,58316,Gouin / No 20392,45.459378,-73.924395,http://m.stm.info/fr/horaires/arrets/58316/bus,0,,2
58317,58317,Gouin / No 20392,45.459560,-73.924098,http://m.stm.info/fr/horaires/arrets/58317/bus,0,,2
58318,58318,Gouin / No 20752,45.457321,-73.929879,http://m.stm.info/fr/horaires/arrets/58318/bus,0,,2
58319,58319,Pitfield / de Salaberry,45.502803,-73.756382,http://m.stm.info/fr/horaires/arrets/58319/bus,0,,1
58320,58320,Gouin / Pilon,45.461613,-73.918606,http://m.stm.info/fr/horaires/arrets/58320/bus,0,,2
58321,58321,Gouin / des Maçons,45.496981,-73.849923,http://m.stm.info/fr/horaires/arrets/58321/bus,0,,2
58322,58322,Gouin / des Maçons,45.496808,-73.850006,http://m.stm.info/fr/horaires/arrets/58322/bus,0,,1
58323,58323,Gouin / du Cap-Saint-Jacques,45.461212,-73.919543,http://m.stm.info/fr/horaires/arrets/58323/bus,0,,1
58324,58324,Gouin / Le Boulevard,45.510497,-73.804424,http://m.stm.info/fr/horaires/arrets/58324/bus,0,,1
58328,58328,Gare Roxboro-Pierrefonds,45.509828,-73.811699,http://m.stm.info/fr/horaires/arrets/58328/bus,0,,1
58329,58329,Plage du Cap-Saint-Jacques,45.456257,-73.933847,http://m.stm.info/fr/horaires/arrets/58329/bus,0,,2
58330,58330,de Versailles / Huntington,45.509474,-73.846802,http://m.stm.info/fr/horaires/arrets/58330/bus,0,,2
58331,58331,Gouin / Monk,45.502301,-73.842870,http://m.stm.info/fr/horaires/arrets/58331/bus,0,,1
58332,58332,Gouin / Monk,45.502174,-73.843100,http://m.stm.info/fr/horaires/arrets/58332/bus,0,,2
60287,60287,Gouin / Sainte-Suzanne,45.505284,-73.776461,http://m.stm.info/fr/horaires/arrets/60287/bus,0,,1
60294,60294,Gouin / Sainte-Suzanne,45.505484,-73.776357,http://m.stm.info/fr/horaires/arrets/60294/bus,0,,2
60414,60414,de Pierrefonds / du Château-Pierrefonds,45.459737,-73.891987,http://m.stm.info/fr/horaires/arrets/60414/bus,0,,1
60418,60418,Hyman / Cérès,45.500812,-73.778885,http://m.stm.info/fr/horaires/arrets/60418/bus,0,,2
60423,60423,Hyman / Cérès,45.500567,-73.779105,http://m.stm.info/fr/horaires/arrets/60423/bus,0,,2
60536,60536,Saint-Jean / Harry-Worth,45.489057,-73.850280,http://m.stm.info/fr/horaires/arrets/60536/bus,0,,2
60537,60537,Saint-Jean / Harry-Worth,45.488886,-73.849803,http://m.stm.info/fr/horaires/arrets/60537/bus,0,,1
60582,60582,Gouin / du Palomino,45.460422,-73.905530,http://m.stm.info/fr/horaires/arrets/60582/bus,0,,2
60583,60583,Gouin / du Palomino,45.460435,-73.905043,http://m.stm.info/fr/horaires/arrets/60583/bus,0,,2
60636,60636,Cérès / Cloverdale,45.500513,-73.777414,http://m.stm.info/fr/horaires/arrets/60636/bus,0,,1
60637,60637,Cérès / Hyman,45.500852,-73.777700,http://m.stm.info/fr/horaires/arrets/60637/bus,0,,1
60843,60843,Gare Roxboro-Pierrefonds,45.509799,-73.811525,http://m.stm.info/fr/horaires/arrets/60843/bus,0,,1
61143,61143,Gare Sunnybrooke (Sunnybrooke / Gouin),45.504515,-73.786176,http://m.stm.info/fr/horaires/arrets/61143/bus,0,,1
61144,61144,Gare Sunnybrooke (Gouin / Sunnybrooke),45.504448,-73.786551,http://m.stm.info/fr/horaires/arrets/61144/bus,0,,1
61254,61254,de Pierrefonds / du Château-Pierrefonds,45.459380,-73.892910,http://m.stm.info/fr/horaires/arrets/61254/bus,0,,1
61256,61256,de Pierrefonds / Winnie-Wakefield,45.459147,-73.894068,http://m.stm.info/fr/horaires/arrets/61256/bus,0,,2
61257,61257,de Pierrefonds / du Palomino,45.455381,-73.903803,http://m.stm.info/fr/horaires/arrets/61257/bus,0,,2
61258,61258,de Pierrefonds / du Palomino,45.455518,-73.903494,http://m.stm.info/fr/horaires/arrets/61258/bus,0,,2
61312,61312,de Pierrefonds / Winnie-Wakefield,45.459129,-73.893575,http://m.stm.info/fr/horaires/arrets/61312/bus,0,,1
61321,61321,de Pierrefonds / Winnie-Wakefield,45.458862,-73.894280,http://m.stm.info/fr/horaires/arrets/61321/bus,0,,1
61374,61374,du Château-Pierrefonds / Oka,45.463218,-73.895436,http://m.stm.info/fr/horaires/arrets/61374/bus,0,,1
61395,61395,de Pierrefonds / Winnie-Wakefield,45.459301,-73.893651,http://m.stm.info/fr/horaires/arrets/61395/bus,0,,1
58333,58333,Sainte-Marie / de l'Anse-à-l'Orme,45.436395,-73.898294,http://m.stm.info/fr/horaires/arrets/58333/bus,0,,2
58334,58334,de l'Anse-à-l'Orme / Sainte-Marie,45.436767,-73.898901,http://m.stm.info/fr/horaires/arrets/58334/bus,0,,2
58335,58335,Institut national de santé (Ste-Marie/No 20045),45.433356,-73.907033,http://m.stm.info/fr/horaires/arrets/58335/bus,0,,2
58336,58336,Sainte-Marie / Meaney,45.437416,-73.895080,http://m.stm.info/fr/horaires/arrets/58336/bus,0,,1
58337,58337,Sainte-Marie / Meaney,45.437580,-73.894856,http://m.stm.info/fr/horaires/arrets/58337/bus,0,,2
58338,58338,Sainte-Marie / du Ruisseau,45.440591,-73.881507,http://m.stm.info/fr/horaires/arrets/58338/bus,0,,1
58339,58339,Sainte-Marie / Saint-Tropez,45.441213,-73.878598,http://m.stm.info/fr/horaires/arrets/58339/bus,0,,2
58340,58340,Sainte-Marie / Saint-Tropez,45.440943,-73.879492,http://m.stm.info/fr/horaires/arrets/58340/bus,0,,1
58341,58341,Henri-Daoust / Harmony,45.454972,-73.871488,http://m.stm.info/fr/horaires/arrets/58341/bus,0,,1
58342,58342,Brunswick / Henri-Daoust,45.452848,-73.869107,http://m.stm.info/fr/horaires/arrets/58342/bus,0,,1
58343,58343,Brunswick / Henri-Daoust,45.452842,-73.868834,http://m.stm.info/fr/horaires/arrets/58343/bus,0,,1
58344,58344,Brunswick / Shannon,45.453925,-73.866835,http://m.stm.info/fr/horaires/arrets/58344/bus,0,,1
58345,58345,Brunswick / Shannon,45.453715,-73.867023,http://m.stm.info/fr/horaires/arrets/58345/bus,0,,1
58346,58346,Brunswick / Valérie,45.455737,-73.863076,http://m.stm.info/fr/horaires/arrets/58346/bus,0,,1
58347,58347,Brunswick / du Merlot,45.456446,-73.861487,http://m.stm.info/fr/horaires/arrets/58347/bus,0,,2
58348,58348,Brunswick / Saint-Charles,45.455847,-73.862556,http://m.stm.info/fr/horaires/arrets/58348/bus,0,,1
58349,58349,Brunswick / du Merlot,45.456299,-73.861080,http://m.stm.info/fr/horaires/arrets/58349/bus,0,,2
58350,58350,Saint-Charles / Sainte-Marie,45.451122,-73.857753,http://m.stm.info/fr/horaires/arrets/58350/bus,0,,1
58351,58351,Saint-Charles / Hymus,45.449250,-73.855401,http://m.stm.info/fr/horaires/arrets/58351/bus,0,,1
58352,58352,Saint-Charles / Hymus,45.449508,-73.856098,http://m.stm.info/fr/horaires/arrets/58352/bus,0,,1
58353,58353,Transcanadienne / No 16821,45.454603,-73.853084,http://m.stm.info/fr/horaires/arrets/58353/bus,0,,1
58354,58354,Saint-Charles / Kirkland,45.447655,-73.853777,http://m.stm.info/fr/horaires/arrets/58354/bus,0,,1
58355,58355,Saint-Charles / Kirkland,45.447959,-73.854522,http://m.stm.info/fr/horaires/arrets/58355/bus,0,,1
58356,58356,Hymus / No 16889,45.450019,-73.853095,http://m.stm.info/fr/horaires/arrets/58356/bus,0,,1
58357,58357,Hymus / de la Caravelle,45.449997,-73.850170,http://m.stm.info/fr/horaires/arrets/58357/bus,0,,1
58358,58358,Hymus / de la Caravelle,45.449884,-73.850457,http://m.stm.info/fr/horaires/arrets/58358/bus,0,,1
58359,58359,Transcanadienne / No 16751,45.455726,-73.847721,http://m.stm.info/fr/horaires/arrets/58359/bus,0,,1
58360,58360,Hymus / de Châteauneuf,45.449970,-73.846420,http://m.stm.info/fr/horaires/arrets/58360/bus,0,,1
58361,58361,Hymus / Châteauneuf,45.449863,-73.846748,http://m.stm.info/fr/horaires/arrets/58361/bus,0,,1
58362,58362,Transcanadienne / No 16711,45.456437,-73.844390,http://m.stm.info/fr/horaires/arrets/58362/bus,0,,1
58363,58363,Hymus / Eaton,45.450161,-73.842880,http://m.stm.info/fr/horaires/arrets/58363/bus,0,,1
58364,58364,Hymus / Eaton,45.449979,-73.843302,http://m.stm.info/fr/horaires/arrets/58364/bus,0,,1
58365,58365,Hymus / André-Brunet,45.451308,-73.839711,http://m.stm.info/fr/horaires/arrets/58365/bus,0,,1
58366,58366,Hymus / André-Brunet,45.451071,-73.839913,http://m.stm.info/fr/horaires/arrets/58366/bus,0,,1
58367,58367,De Salaberry / Berkshire,45.464326,-73.851114,http://m.stm.info/fr/horaires/arrets/58367/bus,0,,2
58368,58368,De Salaberry / Médoc,45.463953,-73.851191,http://m.stm.info/fr/horaires/arrets/58368/bus,0,,1
58369,58369,Brunswick / de Salaberry,45.458572,-73.849503,http://m.stm.info/fr/horaires/arrets/58369/bus,0,,2
58370,58370,De Salaberry / Brunswick,45.458575,-73.849915,http://m.stm.info/fr/horaires/arrets/58370/bus,0,,1
58371,58371,Brunswick / De Salaberry,45.458022,-73.850550,http://m.stm.info/fr/horaires/arrets/58371/bus,0,,2
58372,58372,Brunswick / Argyle,45.457411,-73.853254,http://m.stm.info/fr/horaires/arrets/58372/bus,0,,2
58373,58373,Brunswick / Argyle,45.457096,-73.853542,http://m.stm.info/fr/horaires/arrets/58373/bus,0,,2
58374,58374,Brunswick / Jonquille,45.456780,-73.855273,http://m.stm.info/fr/horaires/arrets/58374/bus,0,,2
58375,58375,Brunswick / Jonquille,45.456486,-73.855492,http://m.stm.info/fr/horaires/arrets/58375/bus,0,,2
58376,58376,Brunswick / Jonquille,45.456205,-73.857966,http://m.stm.info/fr/horaires/arrets/58376/bus,0,,2
58377,58377,Brunswick / Dubonnet,45.456058,-73.858447,http://m.stm.info/fr/horaires/arrets/58377/bus,0,,2
58378,58378,Saint-Charles / Hymus,45.448985,-73.855564,http://m.stm.info/fr/horaires/arrets/58378/bus,0,,1
58379,58379,Saint-Charles / Sainte-Marie,45.450361,-73.856519,http://m.stm.info/fr/horaires/arrets/58379/bus,0,,1
58380,58380,Henri-Daoust / Dragon,45.455073,-73.871413,http://m.stm.info/fr/horaires/arrets/58380/bus,0,,1
58381,58381,Saint-Charles / du Barry,45.457718,-73.863700,http://m.stm.info/fr/horaires/arrets/58381/bus,0,,1
58382,58382,Saint-Charles / du Barry,45.457904,-73.864271,http://m.stm.info/fr/horaires/arrets/58382/bus,0,,1
58383,58383,De Salaberry / Acres,45.460524,-73.851661,http://m.stm.info/fr/horaires/arrets/58383/bus,0,,2
58384,58384,De Salaberry / Acres,45.460684,-73.851950,http://m.stm.info/fr/horaires/arrets/58384/bus,0,,1
58386,58386,Hymus / No 16889,45.449890,-73.853354,http://m.stm.info/fr/horaires/arrets/58386/bus,0,,1
58387,58387,Sainte-Marie / Transcanadienne,45.439127,-73.889675,http://m.stm.info/fr/horaires/arrets/58387/bus,0,,2
58388,58388,de l'Anse-à-l'Orme / Timberlea-Trail,45.437587,-73.901143,http://m.stm.info/fr/horaires/arrets/58388/bus,0,,2
58389,58389,Transcanadienne / Saint-Charles,45.453777,-73.859825,http://m.stm.info/fr/horaires/arrets/58389/bus,0,,1
58390,58390,Saint-Charles / No 2755,45.445836,-73.852067,http://m.stm.info/fr/horaires/arrets/58390/bus,0,,1
58391,58391,Saint-Charles / No 2768,45.445923,-73.852523,http://m.stm.info/fr/horaires/arrets/58391/bus,0,,1
58392,58392,Transcanadienne / Montrose,45.443656,-73.876037,http://m.stm.info/fr/horaires/arrets/58392/bus,0,,1
58394,58394,Transcanadienne / Daniel,45.446928,-73.869374,http://m.stm.info/fr/horaires/arrets/58394/bus,0,,1
58395,58395,Transcanadienne / Mountain View,45.450033,-73.863052,http://m.stm.info/fr/horaires/arrets/58395/bus,0,,1
58396,58396,Transcanadienne / Berne,45.447857,-73.869316,http://m.stm.info/fr/horaires/arrets/58396/bus,0,,1
58397,58397,Houde / Transcanadienne,45.445512,-73.875639,http://m.stm.info/fr/horaires/arrets/58397/bus,0,,2
58398,58398,Transcanadienne / Houde,45.444815,-73.875512,http://m.stm.info/fr/horaires/arrets/58398/bus,0,,1
58400,58400,Jean-Yves / Cinéma,45.440920,-73.887658,http://m.stm.info/fr/horaires/arrets/58400/bus,0,,1
58401,58401,Jean-Yves / Transcanadienne,45.440461,-73.886044,http://m.stm.info/fr/horaires/arrets/58401/bus,0,,1
58402,58402,Brunswick / de Salaberry,45.458240,-73.849843,http://m.stm.info/fr/horaires/arrets/58402/bus,0,,2
58403,58403,Brunswick / du Syrah,45.459648,-73.845709,http://m.stm.info/fr/horaires/arrets/58403/bus,0,,2
58404,58404,Brunswick / Berne,45.451134,-73.872662,http://m.stm.info/fr/horaires/arrets/58404/bus,0,,1
58405,58405,Brunswick / Berne,45.450937,-73.872826,http://m.stm.info/fr/horaires/arrets/58405/bus,0,,1
58406,58406,Brunswick / Nelligan,45.450656,-73.873670,http://m.stm.info/fr/horaires/arrets/58406/bus,0,,1
58407,58407,Brunswick / Nelligan,45.450436,-73.873871,http://m.stm.info/fr/horaires/arrets/58407/bus,0,,1
58408,58408,Brunswick / Rougemont,45.448811,-73.877526,http://m.stm.info/fr/horaires/arrets/58408/bus,0,,1
58409,58409,Brunswick / Rougemont,45.448600,-73.877696,http://m.stm.info/fr/horaires/arrets/58409/bus,0,,1
58410,58410,Houde / Elkas,45.447037,-73.877332,http://m.stm.info/fr/horaires/arrets/58410/bus,0,,1
58411,58411,Houde / Elkas,45.446859,-73.876987,http://m.stm.info/fr/horaires/arrets/58411/bus,0,,2
58412,58412,Houde / Transcanadienne,45.445046,-73.875368,http://m.stm.info/fr/horaires/arrets/58412/bus,0,,2
58413,58413,Sainte-Marie / Morgan,45.429660,-73.917056,http://m.stm.info/fr/horaires/arrets/58413/bus,0,,2
58414,58414,Brunswick / Valérie,45.455439,-73.863409,http://m.stm.info/fr/horaires/arrets/58414/bus,0,,2
58415,58415,Brunswick / du Syrah,45.460017,-73.845224,http://m.stm.info/fr/horaires/arrets/58415/bus,0,,2
58416,58416,Sainte-Marie / No 18111,45.442774,-73.879663,http://m.stm.info/fr/horaires/arrets/58416/bus,0,,1
60124,60124,Transcanadienne / No 16800,45.454203,-73.851114,http://m.stm.info/fr/horaires/arrets/60124/bus,0,,1
58393,58393,Sainte-Marie / Transcanadienne,45.440691,-73.882076,http://m.stm.info/fr/horaires/arrets/58393/bus,0,,1
60800,60800,Sainte-Marie / No 19925,45.434854,-73.903203,http://m.stm.info/fr/horaires/arrets/60800/bus,0,,1
60799,60799,Sainte-Marie / No 19925,45.434677,-73.903466,http://m.stm.info/fr/horaires/arrets/60799/bus,0,,2
61234,61234,Sainte-Marie / de l'Anse-à-l'Orme,45.436265,-73.898515,http://m.stm.info/fr/horaires/arrets/61234/bus,0,,2
61250,61250,de l'Anse-à-l'Orme / Timberlea-Trail,45.437484,-73.901023,http://m.stm.info/fr/horaires/arrets/61250/bus,0,,2
61340,61340,Transcanadienne / Edmond,45.455495,-73.844975,http://m.stm.info/fr/horaires/arrets/61340/bus,0,,1
58417,58417,Beaconsfield / Beaconsfield Court,45.426162,-73.859583,http://m.stm.info/fr/horaires/arrets/58417/bus,0,,1
58419,58419,de l'Anse-à-l'Orme / Timberlea-Trail,45.437639,-73.900849,http://m.stm.info/fr/horaires/arrets/58419/bus,0,,2
58420,58420,de l'Anse-à-l'Orme / Timberlea-Trail,45.437408,-73.901260,http://m.stm.info/fr/horaires/arrets/58420/bus,0,,2
58421,58421,Beaconsfield / Brentwood,45.416821,-73.893283,http://m.stm.info/fr/horaires/arrets/58421/bus,0,,1
58422,58422,Beaconsfield / Lakeview,45.418033,-73.889369,http://m.stm.info/fr/horaires/arrets/58422/bus,0,,1
58423,58423,Beaconsfield / Lakeview,45.417897,-73.889590,http://m.stm.info/fr/horaires/arrets/58423/bus,0,,1
58424,58424,Beaconsfield / Madsen,45.418923,-73.885813,http://m.stm.info/fr/horaires/arrets/58424/bus,0,,1
58425,58425,Beaconsfield / Madsen,45.418784,-73.886047,http://m.stm.info/fr/horaires/arrets/58425/bus,0,,1
58426,58426,Beaconsfield / Woodland,45.419484,-73.883039,http://m.stm.info/fr/horaires/arrets/58426/bus,0,,1
58427,58427,Beaconsfield / Woodland,45.419357,-73.883402,http://m.stm.info/fr/horaires/arrets/58427/bus,0,,1
58428,58428,Beaconsfield / Saint-Louis,45.419979,-73.879200,http://m.stm.info/fr/horaires/arrets/58428/bus,0,,1
58429,58429,Beaconsfield / Saint-Louis,45.419877,-73.879498,http://m.stm.info/fr/horaires/arrets/58429/bus,0,,1
58430,58430,Sherbrooke / Montrose,45.437885,-73.875800,http://m.stm.info/fr/horaires/arrets/58430/bus,0,,2
58431,58431,Beaconsfield / Legault,45.420722,-73.875921,http://m.stm.info/fr/horaires/arrets/58431/bus,0,,1
58432,58432,Beaconsfield / Legault,45.420572,-73.876088,http://m.stm.info/fr/horaires/arrets/58432/bus,0,,1
58433,58433,Montrose / Arlington,45.441401,-73.875053,http://m.stm.info/fr/horaires/arrets/58433/bus,0,,2
58434,58434,Sherbrooke / Robin,45.436428,-73.872408,http://m.stm.info/fr/horaires/arrets/58434/bus,0,,1
58436,58436,Beaconsfield / Neveu,45.422243,-73.872591,http://m.stm.info/fr/horaires/arrets/58436/bus,0,,1
58437,58437,Beaconsfield / Neveu,45.422418,-73.872372,http://m.stm.info/fr/horaires/arrets/58437/bus,0,,1
58438,58438,Sherbrooke / Fleet,45.436960,-73.869367,http://m.stm.info/fr/horaires/arrets/58438/bus,0,,1
58439,58439,Sherbrooke / Fleet,45.436836,-73.869668,http://m.stm.info/fr/horaires/arrets/58439/bus,0,,2
58440,58440,Beaconsfield / Harrow,45.423555,-73.867184,http://m.stm.info/fr/horaires/arrets/58440/bus,0,,1
58441,58441,Beaconsfield / Harrow,45.423427,-73.867387,http://m.stm.info/fr/horaires/arrets/58441/bus,0,,2
58442,58442,Sherbrooke / Brighton,45.436732,-73.866749,http://m.stm.info/fr/horaires/arrets/58442/bus,0,,1
